shortcode;id;text;created_at
B_R3a_ynDrX;17880820549583355;2025 is way too much time.... try right now !!!!!;1587588103
B_R3a_ynDrX;17850754967013649;😍😍😘;1587602801
B_R3a_ynDrX;18141207190059211;😍😍😘;1587603010
B_R3a_ynDrX;18112688080116218;💗;1587606927
B_R3a_ynDrX;17861944282822069;👏🏼🙌🏼;1587613669
B_R3a_ynDrX;17865731125758543;Is there a delivery to Saudi Arabia at the present time?;1587615017
B_R3a_ynDrX;17871468631683173;❤️;1587615665
B_R3a_ynDrX;17849413790037857;@nikateza Hola Mónica. Sentimos leer tu comentario. Para que podamos revisar lo ocurrido, envíanos un mensaje privado en nuestra página oficial de Facebook: facebook.com/mango.com confirmando tu nickname de Instagram, número de pedido, nombre del titular completo y una foto del pantalón, por favor. Un saludo.;1587626267
B_R3a_ynDrX;17848011008062483;@mango no tengo Facebook, os lo puedo pasar por privado por aquí? Gracias;1587626323
B_R3a_ynDrX;18138098152061050;🔴🔴🔴🔴;1587627030
B_R3a_ynDrX;17855255038939318;What’s with your customer service? Why no one is replying to my emails? I’ve also texted you on Facebook. Will anyone reach to me?;1587629547
B_R3a_ynDrX;18031595206261087;@mawahebomar Hi and thanks for your enquiry. We are currently still delivering to Saudi Arabia. However, please note that the courier companies are adapting their procedures in order to guarantee the safety of our employees and our community. We thank you for your patience as there may be some delays to deliveries. Best regards.;1587630318
B_R3a_ynDrX;17852018290988594;Why are there some mango office employees working still, from their homes, even though you temporally fired them? Why making them work if you are not paying them? It's ABUSE;1587630691
B_R3a_ynDrX;17918359900406368;@malika.yes because they fired everyone and they are making employees work from home without paying them;1587630757
B_R3a_ynDrX;18090774865164197;@charlielauren Hi. Thank you for your feedback which we have passed on to the corresponding department to be taken into account for future improvements. Please be advised that delivery charges vary depending on the country of delivery. For detailed information, please refer to www.mango.com/delivery. Kind regards.;1587636824
B_R3a_ynDrX;17876470357623627;@trangthebug Hello Trang Le and sorry for the delay in coming back to you. We can see that our Customer Service team have since been in touch with you. Please do not hesitate to recontact us via Facebook should you require any further assistance. Kind regards.;1587637784
B_R3a_ynDrX;17882097484573369;@mango every company in the uk is offering free shipping no limit purchase and I would of bought from you but won’t because your competitors are offering free shipping where you will only offer it over £30;1587654522
B_R3a_ynDrX;17890830136510045;👏👏👏;1587712635
B_R3a_ynDrX;17851857983007705;@nikateza Hola Mónica. En este caso, puedes enviarlo a través de Twitter (TWITTER.COM/MANGO) o por e-mail a nuestro servicio de Atención al Cliente al siguiente correo electrónico: contact@mango.com. Un saludo y buen fin de semana.;1587717525
B_R3a_ynDrX;17842910771135056;❤️❤️❤️;1587736405
B_R3a_ynDrX;17884504009543956;Mango, c'est possible d'obtenir une réponse sur ma commande. vous êtes injoinables ! Téléphone mail fbk insta... Répondez !!!! Merci;1587747484
B_R3a_ynDrX;17842522229144447;😂😮😍😢👏🔥🙌🙌;1587821739
B_R3a_ynDrX;17862941185840116;@amelie_allard_aa Bonjour. Afin que nous puissions mener les vérifications opportunes, nous vous invitons à nous communiquer le numéro de la commande ainsi que l'adresse e-mail utilisé par le biais d'un message privé sur Facebook www.facebook.com/mango ou à travers un DM sur Twitter www.twitter.com/mango. Veuillez indiquer sur ledit message votre ID Instagram. Bonne fin de journée.;1588085354
B_R3a_ynDrX;17914498843421370;👏👏👏 Genial este iniciativa ❤️😍;1588427316
B_R3a_ynDrX;17871231775682808;💙👏🏼;1587549956
B_R3a_ynDrX;17863356697788235;👏👏👏;1587550044
B_R3a_ynDrX;17844979958094316;💚;1587550061
B_R3a_ynDrX;17885679052544165;🙌❤️;1587550111
B_R3a_ynDrX;17846060753084181;❤️;1587550244
B_R3a_ynDrX;17861663197825050;👏❤️;1587550405
B_R3a_ynDrX;18139377028051565;Excelente noticia! Hace falta concentización 👏🏻;1587550606
B_R3a_ynDrX;17852795734985892;❤️;1587550865
B_R3a_ynDrX;17911776178425584;@nehad_thamerr @kayan_store22;1587550923
B_R3a_ynDrX;17849483009049672;Muy bien Mango! También estaría bien revisar los residuos y el transporte... fundamental la última milla 😊;1587550984
B_R3a_ynDrX;17911540291426807;❤️❤️❤️;1587551019
B_R3a_ynDrX;17946250054331584;🙌;1587551170
B_R3a_ynDrX;17880790501563611;🙌❤️;1587551178
B_R3a_ynDrX;17894627584481219;Это правильные и своевременные цели👏 Поддерживаю полность!❤️;1587552745
B_R3a_ynDrX;18129933298069342;Thank you so much for doing your part on taking care of our planet and for inspiring us to do the same! Some of my most favorite shirts in my wardrobe are from @mango with 100% sustainable cotton and the quality is soooo good they’re always my go to pieces!!;1587553513
B_R3a_ynDrX;17857309417896907;Thank you for making a huge difference in fashion industry 🙏🏼 nowadays it’s even more important to take care! Let’s do this together 🌱;1587554207
B_R3a_ynDrX;17885640973545683;@quatrerine ♥️♥️♥️;1587554316
B_R3a_ynDrX;18091050187167600;👏👏👏;1587554430
B_R3a_ynDrX;17870306131698844;👏👏👏;1587556045
B_R3a_ynDrX;18091019761167874;#happyearthday 🌎🙏🏼🌍;1587556050
B_R3a_ynDrX;18017696932276759;@mango I made an order 3 days ago and until now haven’t received any confirmation mail yet. I also sent the message to Mango Facebook but no one answered for me. My facebook name is Trang Le.;1587556579
B_R3a_ynDrX;18104419087138678;Well done! Great goals! Please, do it and your true consumers will follow you and buy such ecological products🙏👍🌍;1587557521
B_R3a_ynDrX;17904444343451023;nice.;1587557932
B_R3a_ynDrX;17857456234894581;👏;1587558794
B_R3a_ynDrX;17846092835084017;👏👏👏;1587559110
B_R3a_ynDrX;17885730247550113;Happy earth day!;1587559260
B_R3a_ynDrX;17849886926027257;"This is very good 🙌
If it SO I will buy all my clothes with you. 🙌";1587561539
B_R3a_ynDrX;18099704860134016;are you like aesthetic?🌸if you like you can look at my page😘🍒;1587561694
B_R3a_ynDrX;17854007590958678;Thank you;1587561712
B_R3a_ynDrX;17882070460569919;@mango sad to see you’re the only retailer on the high street not offering free shipping during this time 😢;1587561972
B_R3a_ynDrX;18083132191197189;❤️❤️❤️;1587562058
B_R3a_ynDrX;17855755990935667;💚💚💚💚💚;1587562191
CG5exHsne2u;17860503887183511;⛄⛄⛄⛄🎁🎁🎉🎉🎉🎄🎄🎄🎄😍😍;1603942051
CG5exHsne2u;17871027134021850;🙌🙌🙌❤️;1603949514
CG5exHsne2u;18132370111126973;❤️❤️❤️❤️❤️;1603950074
CG5exHsne2u;18170466538052186;Fantástico👏👏👏;1603950802
CG5exHsne2u;17870455292019404;I know you'll be happy about this 👍 @chetzsky;1603952058
CG5exHsne2u;17983778602309297;Os contacto por correo pero no contestáis, correo no admite vuestra etiqueta de devolución, dice que no está registrada. Me podéis dar una solución?;1603953518
CG5exHsne2u;18129357922141414;You fired 700+ workers in Burma just because they asked for clean drinking water!!! Despicable;1603954608
CG5exHsne2u;17843613701469788;Thank you for this initiative... gracias 🙏 por dar ejemplo .... si podemos;1603955142
CG5exHsne2u;17859854879225791;I do appreciate this 🔝;1603957678
CG5exHsne2u;17886775771772985;Please stop greenwashing your customers when you push out thousands of items everyday, lots of which containing micro plastics or chemicals/dyes. Oh, and treat your garment workers fairly!! THEN we can discuss sustainability...;1603958380
CG5exHsne2u;17882818849824216;Do you have any physical stores IN CAPE Town? I sent a dm on 23 October and nobody has bothered to respond to me;1603958725
CG5exHsne2u;17884583368807042;@3_r_l_ Hola. Por favor, envíanos un mensaje privado en nuestra página oficial de Facebook: facebook.com/mango.com indicando tu nickname de Instagram, número de pedido y nombre del titular completo para que podamos ayudarte. Saludos.;1603959318
CG5exHsne2u;17867548220062116;@desimiah yup. They really did;1603959395
CG5exHsne2u;17861149811165765;@gagaiganda.02 good news indeed...;1603960348
CG5exHsne2u;17961141496358623;@yasseen84 Hello. We do not have any physical Mango stores in South Africa, however, we have several concession stores there that stock our collections! For more details, visit www.mango.com/shops. Kind regards.;1603960787
CG5exHsne2u;17867255867074826;💪🏻💪🏻💪🏻🌊;1603962259
CG5exHsne2u;18125102983135299;@brickpopop Hello. Sorry to hear this. So that we can assist you, kindly respond with your full name, email address and Instagram name on www.facebook.com/mango.com or www.twitter.com/mango. Many thanks.;1603962877
CG5exHsne2u;17867907149090796;It's a small step in the right direction but fast fashion still needs to slow down though 😩🌏;1603970864
CG5exHsne2u;17858129612216684;How does that fit with your action of firing >700 employees who asked for clean water?;1603973003
CG5exHsne2u;17877658549912809;🔥;1603975527
CG5exHsne2u;17875610911920285;What about all the plastic in your garments? Aka synthetic materials, that release 1000s of mircroplastics into our water ways everytime a garment is washed.;1603976776
CG5exHsne2u;17842436012480978;👏👏👏;1603979459
CG5exHsne2u;17858093570278022;Woke washing on point.;1603980216
CG5exHsne2u;17903642944569224;What a joke😂😂😂 you fired workers because they asked for clean water. Mango is a joke;1603983931
CG5exHsne2u;17867776064100500;🤡🤡🤡🤡;1603983937
CG5exHsne2u;17864026460120548;Good job👏👏;1603989306
CG5exHsne2u;17876784109941251;Love this initiative!!! ❤️❤️😍;1603989751
CG5exHsne2u;17862307415146493;👏👏👏;1603991026
CG5exHsne2u;17931430888422092;👏❤️;1603999559
CG5exHsne2u;17902245937581011;@mango no tengo Facebook;1604005867
CG5exHsne2u;17871714995024807;Pero te lo envío un mensaje directo por aquí;1604006062
CG5exHsne2u;17918642548477216;Isn’t it hypocrisy while you were talking about sustainability and unity but firing the workers in Burma just because they are asking for clean water?;1604010500
CG5exHsne2u;17860263482185702;Why should we believe your stance on the environment when your treatment of workers behind the scenes is so despicable: 738 factory workers fired for asking for clean water.  #greenwashing #ethicswashing;1604011021
CG5exHsne2u;17942259058399340;Lol at ur green washing / give your workers a living wage and clean water, y’all perverts;1604013806
CG5exHsne2u;17848690028370515;Fantastic. Now can you comment on why you fired hundreds of workers when they requested clean drinking water?;1604021930
CG5exHsne2u;17870522945015144;@mango me dejáis en leído;1604047356
CG5exHsne2u;17883933202830797;@3_r_l_ Hola Rubén. Hemos contestado a tu DM. Saludos.;1604053178
CG5exHsne2u;18124815967088826;@mango I've now called waterfront in Cape Town too and the information desk has told me that concession stores are no longer around as they use to be in Edgar's. And Edgar's closed down soooo Why IS IT SO HARD TO FIND YOUR PRODUCTS THAT I CAN PHYSICALLY GO AND BUY in Cape Town. I'm not going to pay R120 delivery for an item that costs R249.;1604064130
CG5exHsne2u;17927119555447129;Update your south african website as all the information on there is wrong;1604064145
CG5exHsne2u;17887189303765427;The telephone numbers listed on your south african website do not work and are all information desks at the cape Town listed stores;1604064173
CG5exHsne2u;17875213564979988;Please put as much effort into your sustainability practices as the health and wellbeing of your factory workers 🙏 #theydeservecleanwater;1604067692
CG5exHsne2u;17847945272380979;🙏;1604070094
CG5exHsne2u;18128503099139655;You care about the oceans but not the 738 people you fired during the COVID-19 pandemic because they requested clean drinking water in your unsafe factories? Enough performative activism it’s time you care about people.;1604104481
CG5exHsne2u;17901952996589713;Good job.. now give your employees. Proper working conditions;1604282239
CG5exHsne2u;17902709098585709;Glad to hear you’re committed to taking care of earth and making it a better place. Please begin with the 738 garment workers in your factories who wanted clean drinking water and sanitary places to relive themselves. Your green washing is on point.;1604439362
CG5exHsne2u;17847859106397916;Muchas gracias por crear y llevar a cabo iniciativas TAN importantes para el beneficio de nuestro planeta. JUNTOS cuidaremos de él!!!♻️❤️🌍;1605099627
CG5exHsne2u;17870009552080222;💙💙💙;1605289738
CG5exHsne2u;17996394496307135;❤️❤️❤️❤️;1607274685
CG5exHsne2u;17852138099391901;❤️💫;1607286900
CG5exHsne2u;17858286494252129;👍;1603911618
CG5exHsne2u;17890791901729871;🙌❤️;1603911993
CG5exHsne2u;17895333568649952;Not you firing over 300 workers in Myanmar over them requesting clean drinking water during a pandemic? So embarrassing.;1603912897
CG5exHsne2u;17844280844440565;@chiranshaa *700 workers fired for requesting clean drinking water.;1603912972
CG5exHsne2u;17919893530470951;❤️❤️❤️❤️❤️;1603913010
CG5exHsne2u;17871595438998439;@venetialamanna they have a post up explaining how mango fired 700 workers for requesting clean drinking water, I request you guys to check it out;1603913039
CG5exHsne2u;18122484556151031;💙;1603913134
CG5exHsne2u;18090397687201648;😍;1603913642
CG5exHsne2u;17868314390089732;🙌🏻🙌🏻🙌🏻🙌🏻;1603913908
CG5exHsne2u;17865445082124792;❤️❤️❤️;1603913917
CG5exHsne2u;18129119335139772;👏👏👏👏👏;1603915056
CG5exHsne2u;17939041996407748;👏;1603915391
CG5exHsne2u;17946539065378693;Hi. I've been with Mango for 2 decades as it was one of the first butiques in Lithuania. Recently I've made a purchase of 7 items from Mango app, in total 327,93€. It arrived quickly with courrier and I've picked 5 out of 7 garments, happy with my purchase. However, when I started a return process of 2 items which were a bad fit, it was unpleasant surprise to find out that Mango accepts only postal refunds in Lithuania which are not prepaid by Mango, and next thing I knew was that I have to send parcel to Germany and it will cost me 28€! I rang one of local Mango shops and they confirmed that they can't accept returns from online shops. We have 6 Mango shops in Lithuania, could you explain why can't I make a return directly to one of the shops? In my opinion this is not only inconvenient for me, but also irresponsible in the lights of today's situation - by this return policy Mango are basically discouraging people from safe contactless online shopping in their app making me do an unnecessary trip to Mango shop to try things on in the shop to avoid a very costly return. I would like you to review your return policy and let me quickly return items to the shop taking all the precautionary measures or refund my postal expenses. Thank you!;1603915940
CG5exHsne2u;17907289837537303;What about polyester? Isn’t it plastic?;1603916631
CG5exHsne2u;17870938439035958;💜💜💜;1603919464
CG5exHsne2u;17911896919514567;💙💙💙;1603921121
CG5exHsne2u;17882635699822056;U guys fired 738 people because they asked for clean wateeeeeeeeeeerr;1603921593
CG5exHsne2u;17847836060395662;Committed to cleaning the sea but not committed to taking care of your workers? ok.;1603922091
CG5exHsne2u;17874307894987881;Hi mango! Are you #mangocommited to fair working conditions too? Like letting your workers drink clean water? Because it seems to me you’re only committed to greenwashing and profit.;1603922202
CG5exHsne2u;17916751249489179;great! now give your workers clean drinking water!;1603922595
CG5exHsne2u;17983745848308124;Sooo happy to hear gracias mango 🙏💕;1603924337
CG5exHsne2u;17882288959850804;Oh is this the same brand that fired 738 people for wantimg clean water? Damn 😐;1603924822
CG5exHsne2u;17884668442807328;@mango and your workers wanted clean water to drink and were fired for demanding it...;1603925365
CG5exHsne2u;18084235333214492;@mango you're not sustainable if you don't care for your workers' rights.;1603925478
CG5exHsne2u;17873920777961057;👏🏽👏🏽👏🏽;1603925583
CG5exHsne2u;17868060503090757;What about your workers? #payup;1603927886
CG5exHsne2u;17850511550347041;Your workers deserve clean drinking water!;1603931191
CG5exHsne2u;17847122141419355;I ordered a coat on October 25th (through Mango USA) and I still can't see it on my Mango account nor receive any email about it. Funny thing - the money got deducted right away from my credit card. So frustrating!!;1603931333
CG5exHsne2u;17933403301417096;Why are you greenwashing instead of addressing firing 738 employees for requesting clean drinking water? 🥴;1603931543
CG5exHsne2u;17911996549510899;You care about making the sea clean, but not your drinking water for employees?;1603937806
CG5exHsne2u;17877599149931368;The audacity to even post this. Despicable.;1603937831
CG5exHsne2u;17865820925079169;Y'all gonna pay your workers living wages or....;1603941334
CK588JgIvIp;18181559458066941;👍👍;1612529810
CK588JgIvIp;18186246292065186;So beautiful 😍;1612529940
CK588JgIvIp;17965598524373870;@nancynoelnacua  lucky you babe ! mine is 60% just but looking for more to come inside my wdrobe🙏❤️;1612532046
CK588JgIvIp;17870789933200428;❤️😄😄;1612532669
CK588JgIvIp;17954767957394763;❤️❤️❤️;1612533550
CK588JgIvIp;17882381645023151;❤️❤️❤️;1612533569
CK588JgIvIp;17896122184830308;❤️😄😄;1612533759
CK588JgIvIp;17890207492909411;@taylorterrace Hi. We have located your DM and have since responded. Kind regards.;1612533768
CK588JgIvIp;17888263306960461;❤️❤️❤️❤️;1612534471
CK588JgIvIp;17911452904610666;❤️;1612536590
CK588JgIvIp;18191221237062256;❤️;1612536658
CK588JgIvIp;17860476458367540;❤️;1612537077
CK588JgIvIp;17908036552642999;Han subido los precios muchísimo;1612537400
CK588JgIvIp;17859541595425582;❤️❤️❤️;1612538658
CK588JgIvIp;17911852510591052;La fantasía perfecto de capitalismo, cuidar al planeta consumiendo.;1612540876
CK588JgIvIp;18145667053141123;❤️❤️❤️❤️❤️;1612541069
CK588JgIvIp;18118950472169083;La fantasía perfecto de capitalismo, cuidar al planeta consumiendo.;1612542146
CK588JgIvIp;17907777079637413;Such a great initiative! Will look forward to more 🥰🌸;1612545343
CK588JgIvIp;17907380497638074;Could you please explain how do you do the process of recicle polyester ? I little video will be nice because is sound amazing but is hard to believe;1612548252
CK588JgIvIp;17859149012450103;🔝🔝🔝;1612556682
CK588JgIvIp;17872621181181590;Good goals👍🌸;1612558681
CK588JgIvIp;17876221451171476;Genial reciclar!, Qué voz tan dulce❤️;1612559691
CK588JgIvIp;17920199329534581;Genial reciclar!, Qué voz tan dulce❤️;1612560152
CK588JgIvIp;18135565183155277;Love love love this is so exciting !;1612566359
CK588JgIvIp;17859508208457416;Love it,Love Mango❤️;1612572937
CK588JgIvIp;17924644336508478;@mango The winter stuff was super!!! All my outfits were around your pieces !! ... the only bad thing was the shipping company they are using, never gave an straight answer why my order were never delivered, and they keep send them back 🤷🏻‍♀️ they keep canceling after weeks and I keep reorder and then I got tired. Don’t have me with their customer service was really nice, but they couldn’t give answers why orders were sent back to their warehouse 🤷🏻‍♀️;1612576693
CK588JgIvIp;17858495609485799;Bravo @tylynnnguyen 🙌🏼;1612588692
CK588JgIvIp;17886281245999899;❤️❤️❤️❤️😍😍😍;1612629443
CK588JgIvIp;18192436720049631;😍😍😍;1612629562
CK588JgIvIp;17882789852075181;The only clothes I wear 🙌 I’ve literally replaced my closet over the last three years with all @mango 🙌💛;1612667554
CK588JgIvIp;17897293423804315;@ocean_nails_aalst nguoi viet;1612689626
CK588JgIvIp;17974460215358898;@ocean_nails_aalst nguoi viet;1612689990
CK588JgIvIp;18138786289085375;I meet you;1612693027
CK588JgIvIp;17894381764878907;Duh🙌;1612693906
CK588JgIvIp;17860038980433196;Duh🙌;1612699044
CK588JgIvIp;18129618868162830;I meet you;1612715150
CK588JgIvIp;17860218530406389;❤️❤️❤️;1612724530
CK588JgIvIp;17914816759580425;💯💯💯;1613066899
CK588JgIvIp;17888964142975349;@nancynoelnacua no;1613693781
CK588JgIvIp;17907881716649580;😍❤️😍;1612517664
CK588JgIvIp;17913568087564962;I have sent you a DM, please can you pick up and respond.;1612518892
CK588JgIvIp;17916683968569223;👍👍;1612519233
CK588JgIvIp;17919797512520573;❤️❤️❤️;1612519667
CK588JgIvIp;17873210963223513;💕;1612519767
CK588JgIvIp;18195350803059660;Perfect stuff and quality... soo in love with ur cozy winter stuff this year ❤️ huge supprter @mango 🙏;1612520025
CK588JgIvIp;17889446896941247;Mango denim, feels like baby chinchillas. So soft ❤️;1612521452
CK588JgIvIp;17955581266394569;❤️❤️❤️❤️;1612522430
CK588JgIvIp;18105646453203992;Appreciate the effort to recycle 👍🏻👍🏻👍🏻 80%of my wardrobe is Mango;1612522507
CK588JgIvIp;17874924845127902;😍😍;1612523313
CK588JgIvIp;18183361534067683;😍😍;1612523337
CK588JgIvIp;18028486354289303;😍😍;1612523353
CK588JgIvIp;17872755962233277;👏👏;1612523402
CK588JgIvIp;17896336675840461;😍❤️;1612523442
CK588JgIvIp;17959973923389200;😍😍;1612523674
CK588JgIvIp;17894169301877242;👌👌👌;1612524404
CK588JgIvIp;18106404946202898;Love their goal abs ambitions for the future;1612525925
CK588JgIvIp;17890169140934342;Beautiful;1612526176
CK588JgIvIp;18058116073274960;👌👌👌;1612527763
CK588JgIvIp;18049035196285732;❤️😄😄;1612528227
CK588JgIvIp;17883217007061252;❤️❤️❤️❤️❤️;1612528232
CK588JgIvIp;18069177589259566;❤️❤️❤️❤️❤️;1612529475
CK588JgIvIp;17875920593120217;👍👍;1612529795
CK6pzEGHVvw;17898899149740131;The coolest, @maellekrvn! 😍;1612614221
CK6pzEGHVvw;18145073002191612;@marcia.valim Hi and sorry to hear this. So that we can assist you further with your enquiry, kindly provide your full name, email address and any corresponding order number via direct message. Many thanks.;1612617188
CK6pzEGHVvw;17858606921402156;@mango ok, just did that! Thanks for your attention;1612618025
CK6pzEGHVvw;17906124421666688;💫❤️;1612634379
CK6pzEGHVvw;17880629198103745;Love this outfit 😍👌🏿;1612638310
CK6pzEGHVvw;17914970212585686;We've fallen in love too, @annjewell71! 💘;1612639237
CK6pzEGHVvw;17936873716459292;🤩🤩🤩 @mango;1612642502
CK6pzEGHVvw;18143918806184988;Сразу хочется тёплую весну 🌸;1612642684
CK6pzEGHVvw;17935277014446165;💕💫;1612653262
CK6pzEGHVvw;17960076796377762;😍❤️;1612708670
CK6pzEGHVvw;17860417496407876;❤️🙌;1612709069
CK6pzEGHVvw;17860807769355482;Kindly update me on the refund;1612714574
CK6pzEGHVvw;17902608976735282;@marcia.valim Terrible company, with terrible service.  They will only reply if you comment on the post, but they do not really want to help. 🤗 I can not understand why you have a customer support team, because they do everything except perform their duties 🤷🏼‍♀️🤷🏼‍♀️🤷🏼‍♀️;1612727215
CK6pzEGHVvw;17879686751062803;@marcia.valim Terrible company, with terrible service.  They will only reply if you comment on the post, but they do not really want to help. 🤗 I can not understand why you have a customer support team, because they do everything except perform their duties 🤷🏼‍♀️🤷🏼‍♀️🤷🏼‍♀️;1612727227
CK6pzEGHVvw;17864169845353508;Hi, I sent you a private message regarding my order. Could you please check it? Thanks;1612744735
CK6pzEGHVvw;17886540055997532;@artwork__illustrator Hello. Thank you for thinking of Mango. Please DM us with your detailed business proposal along with your contact details so that we can pass them on to the corresponding department. They will contact you directly should your offer meet their expectations. Kind regards.;1612774205
CK6pzEGHVvw;18142844815132692;"حياكـم اللـه في حسـاب خاص لتبـرعات و طلبـات المحتاجيـن❤️
صدقـه جاريـه لجميـع المسلميـن و أمـوات المسلميـن💫
و إذا عنـدكم أشيـاء زايـده مو محتاجيـن ف غيـركم يحتاج🍃
و تكـسبون الأجـــر في الدنيــا والآخــرة💎
إنّ المتصدّقين هم من أصناف النّاس الذين يظلّهم الله تعالى بظلّه يوم لا ظلّ إلّا ظلّه.💕";1612777309
CK6pzEGHVvw;17933088370468425;"حياكـم اللـه في حسـاب خاص لتبـرعات و طلبـات المحتاجيـن❤️
صدقـه جاريـه لجميـع المسلميـن و أمـوات المسلميـن💫
و إذا عنـدكم أشيـاء زايـده مو محتاجيـن ف غيـركم يحتاج🍃
و تكـسبون الأجـــر في الدنيــا والآخــرة💎
إنّ المتصدّقين هم من أصناف النّاس الذين يظلّهم الله تعالى بظلّه يوم لا ظلّ إلّا ظلّه.💕";1612777324
CK6pzEGHVvw;17860591958404755;@jasminelisin Hi there. We have located your DM and have since responded. Best regards.;1612781376
CK6pzEGHVvw;17873184881241946;@salome_farqosadze I tried to send an e-mail to Mango, that never replied me. I sent a DM and they didn’t reply too.;1612781594
CK6pzEGHVvw;17903816125729846;@almas.a.ghafoor Hi. We have located your DM and have since responded. Best regards.;1612782231
CK6pzEGHVvw;17901974155739940;@_surisingh https://youtu.be/oXC8vqxFMGc;1612786563
CK6pzEGHVvw;18137545489144017;@mango https://youtu.be/oXC8vqxFMGc;1612786585
CK6pzEGHVvw;18091445854229535;💘😘;1612557880
CK6pzEGHVvw;18072543013253033;😉😘;1612557899
CK6pzEGHVvw;17883654098056280;Thank you, @gurpybhawan! Those words mean the world to us! ❤️;1612557941
CK6pzEGHVvw;18155867308114603;💚💚💥;1612560196
CK6pzEGHVvw;17905656343717142;💚🙌;1612560722
CK6pzEGHVvw;18138637171086319;😍;1612564544
CK6pzEGHVvw;17879110442075953;💛💫;1612565167
CK6pzEGHVvw;17863689080369818;👏👏👏👏;1612571735
CK6pzEGHVvw;17847856145514145;👏👏👏👏;1612572090
CK6pzEGHVvw;17886182407998329;👍👍👍;1612572341
CK6pzEGHVvw;17907764035648825;💫💫;1612572385
CK6pzEGHVvw;17882831810065081;❤️💫;1612573359
CK6pzEGHVvw;17877038954104847;That blouse 😍😍😍;1612582192
CK6pzEGHVvw;17870825318208239;That blouse 😍😍😍;1612582202
CK6pzEGHVvw;17875999646120379;We're happy to read that you love it as much as we do, @marie_joellle! 😍;1612582334
CK6pzEGHVvw;17924208139516492;A lovely addition to your wardrobe, @arlyna 😍;1612582980
CK6pzEGHVvw;17890052671928260;@larataher87 I had the same issue :( ordered beginning of January still haven't received it);1612591550
CK6pzEGHVvw;17874702767191456;@larataher87 I had the same issue :( ordered beginning of January still haven't received it);1612591736
CK6pzEGHVvw;17845225043512626;The company that makes delivery here in Portugal is awful! I’m waiting since January 27th for them to have one pants changed! I sent an e-mail to both (DPD and Mango) and nobody even answer.;1612593029
CK6pzEGHVvw;17873004119200576;AMEI;1612604487
CK6pzEGHVvw;17905099618712568;❤️❤️❤️❤️❤️❤️❤️🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱;1612607026
CK6pzEGHVvw;17871019769291066;Beautiful shirt;1612608238
CK6pzEGHVvw;17955021352394638;❤️❤️❤️;1612608249
CK6pzEGHVvw;17896289758785544;We would love to see you wearing it, @zwolinskak 💘;1612608878
CK6pzEGHVvw;17907811378629307;Beautiful shirt;1612609246
CK6pzEGHVvw;17954846686385236;@mango I would be delighted 🥰;1612609453
CK6pzEGHVvw;17929442806491037;@mango I would be delighted 🥰;1612610615
CK6pzEGHVvw;17873149220201058;AMEI;1612611583
CK6pzEGHVvw;17885039293980550;🧡🧡🧡;1612612951
CK6pzEGHVvw;17870965721196967;Cool!;1612613176
CK6pzEGHVvw;17859438566461315;👍👍👍;1612540937
CK6pzEGHVvw;18193179226007188;😍😍;1612541025
CK6pzEGHVvw;18006108442307082;😍🔥;1612541150
