shortcode;id;text;created_at
CFQBNRepNpK;18164017894061782;@justbeebec @lilkav @mdizzle12 love these guys!! 💚👌;1600429614
CFQBNRepNpK;17842916063385563;Their apparel is worth every penny, now I love this company even more💛👏🏼;1600433187
CFQBNRepNpK;18103604005195963;👏👏👏👏👏👏👏👏;1600434039
CFQBNRepNpK;17861545550082044;Hell yea👏🏽;1600435414
CFQBNRepNpK;17861954570116290;@scottywallymonty;1600436308
CFQBNRepNpK;17911406044480503;@digentili;1600437145
CFQBNRepNpK;17852568878296651;Well, now they go on 💩list for most reasonable people... hope it was worth it..;1600437707
CFQBNRepNpK;17887438798672258;👏👏👏👏👏Patagonia;1600438427
CFQBNRepNpK;18080085397215577;@velphonixx lol let’s throw all the money at them. lol. I thought it was a joke. I need!;1600440041
CFQBNRepNpK;17948103766374821;🙌🙌🙌🙌;1600440791
CFQBNRepNpK;17924485093439731;@angelicabelle 😆🙌🏼;1600440917
CFQBNRepNpK;17966814871334508;YESSSSSS;1600451132
CFQBNRepNpK;18160974622001852;I guess they forgot he signed in the Great American Outdoors Act;1600451772
CFQBNRepNpK;17858798954177025;G.O.A.T.;1600455398
CFQBNRepNpK;17869049546007167;Hell yeh!!!;1600461405
CFQBNRepNpK;18108747898161097;@patagonia you shouldn’t have gotten political. Very stupid.;1600467685
CFQBNRepNpK;17864349347055402;Patagonia will be getting my next $$$.;1600470955
CFQBNRepNpK;17876991037878108;@pjm.sab 🙌;1600471081
CFQBNRepNpK;17929933876422272;I would buy a shirt with the slogan on the front where it can't be missed!;1600471680
CFQBNRepNpK;17883813988733705;I will never buy any of their clothing ever again 🇺🇸;1600471812
CFQBNRepNpK;17845413812365655;Sure! Pelosi, Waters, Booker, Feinstein, Harris, Schumer etc. etc.;1600471869
CFQBNRepNpK;17856963197174739;@beble27;1600472028
CFQBNRepNpK;17897893744578762;❤️;1600475260
CFQBNRepNpK;17934823513408291;Great, never buying @patagoina;1600478031
CFQBNRepNpK;17887008673695561;@mamijavipie I respect Patagonia even more now!;1600478446
CFQBNRepNpK;18105861031194479;I’m buying this brand;1600479884
CFQBNRepNpK;18124147129189477;BASED;1600480453
CFQBNRepNpK;17844434714350601;Not buying Patagonia 🖕🏻🖕🏻🖕🏻;1600483143
CFQBNRepNpK;17915607394475409;Fuck Patagucci and their socially active $400 organic free range gluten free T-Shirts.;1600489892
CFQBNRepNpK;17906090845505588;@nwahidahh_ THIS IS WHY I FRIGGIN LOVE PATAGONIA;1600491309
CFQBNRepNpK;18010440682295054;👏🏼👏🏼👏🏼👏🏼👏🏼;1600492849
CFQBNRepNpK;18025701796304726;Those on the right must think they live on another planet. How else can one explain their foolish hatred of science!! Thank you Patagonia!!!;1600494585
CFQBNRepNpK;17863889177081043;@adi_mrdt 😍;1600495685
CFQBNRepNpK;17845737935340626;Only $500;1600505399
CFQBNRepNpK;18106552063199631;@patagonia straight 📠 #redpilled 🚫🧢;1600508202
CFQBNRepNpK;17853004214278139;Time to go buy some shorts;1600519687
CFQBNRepNpK;17860841921131076;Alright sorry joe but ya need to head out 🥴;1600530988
CFQBNRepNpK;17893059508624573;If you are looking for a way to help the environment you can use ecosia they are a search engine that plants trees with their profits;1600385554
CFQBNRepNpK;17879306812829435;But Let’s vote the senile child sniffer in 😂😂;1600385883
CFQBNRepNpK;17861552279109982;👏🏾🤘🏽🇺🇸;1600386702
CFQBNRepNpK;17871286810911785;👍🏻👍🏻👍🏻;1600386804
CFQBNRepNpK;17958566566343159;💕💕💕💕💕💕💕💕💕💕;1600387160
CFQBNRepNpK;17851968200269497;@massey14312 baby gusto ko patagonia;1600387499
CFQBNRepNpK;17891001373653175;AYYE;1600387604
CFQBNRepNpK;18154183645065963;Hell yeah - a reminder of why I love them;1600388103
CFQBNRepNpK;17857423679159698;🙌🙌;1600388495
CFQBNRepNpK;17876965462868192;@sweet.simplicity;1600389201
CFQBNRepNpK;17885459521733040;They need to@change their destruction of the world @peta;1600389561
CFQBNRepNpK;17902055341556245;@francisconerisse hirap nmn hanapin yan baby.. kasi patago nya;1600390435
CFQBNRepNpK;18113707540155176;@massey14312 🙄;1600390474
CFQBNRepNpK;17952391921364713;@francisconerisse tskkkkkk;1600390487
CFQBNRepNpK;17960731912345244;You about to lose half your clientele 😂🤷🏽‍♂️;1600391194
CFQBNRepNpK;17873044858901922;@slumcat72 time to buy some Patagonia sweaters;1600391404
CFQBNRepNpK;17974246429319500;👍;1600391531
CFQBNRepNpK;17871189235919717;Love it!;1600392024
CFQBNRepNpK;17851474943309593;Take my money Patagonia. You're awesome;1600392307
CFQBNRepNpK;17866940501031126;Booooooooooooo;1600392333
CFQBNRepNpK;18025761649304403;@maradavis2000 buying like 20 pairs;1600393421
CFQBNRepNpK;17849347265325816;vote the 🤡🤡 out!! 👏🙏;1600393944
CFQBNRepNpK;17898825919570415;@jakeapeterson Same!!!;1600394259
CFQBNRepNpK;17892982123628133;@tvitela;1600394661
CFQBNRepNpK;17942403760379881;@kellypataca;1600395315
CFQBNRepNpK;17854321724245154;👏🏻👏🏻👏🏻👏🏻👏🏻;1600395500
CFQBNRepNpK;18162046060060582;❤️❤️❤️👏🏻👏🏻👏🏻😂😂😂;1600395816
CFQBNRepNpK;17911176925479537;Omw;1600395853
CFQBNRepNpK;18010308085295241;👏;1600396223
CFQBNRepNpK;17842849727382699;@rex_carpenter 🙌;1600396454
CFQBNRepNpK;17873341789910670;<3 yvon and thank you patagonia;1600396741
CFQBNRepNpK;18102114142171424;@megan_laxon yo that's sick. Have to buy a bunch more shirts now;1600397227
CFQBNRepNpK;17925632437436553;@patagonia let me know what clothing has this printed and I’ll buy!!!;1600397757
CFQBNRepNpK;18114581341157933;🙌🙌🙌;1600398325
CFQBNRepNpK;17849919605306761;😍😍😍;1600399499
CFQBNRepNpK;18118169899180829;Gonna have so much Patagonia stuff in my wardrobe now.;1600399737
CFQBNRepNpK;17888755834674907;@mesquitavictoria yup!!!;1600400840
CFQBNRepNpK;17902700707544207;@sher_288 YUPPP;1600400851
CFQBNRepNpK;17890196686657197;We Stan !!;1600400934
CFQBNRepNpK;17857424441191601;👏👏👏;1600401324
CFQBNRepNpK;17877349633832764;👏🏼👏🏼👏🏼;1600402140
CFQBNRepNpK;17874966208869379;@georgenanoss where can I buy;1600402960
CFQBNRepNpK;17885277052731194;Need to buy!!!!;1600404057
CFQBNRepNpK;18119642683192065;@mandiberry217 you were right;1600404151
CFQBNRepNpK;17882684584765385;All the conservatives are quaking right now;1600404518
CFQBNRepNpK;17870451202975409;💯🔥💧;1600404838
CFQBNRepNpK;17882131351745166;@angelicabelle 💯;1600405409
CFQBNRepNpK;17887101406722982;Cringe;1600406041
CFQBNRepNpK;17868943117997321;As it should be. 💥;1600406578
CFQBNRepNpK;18147180364079723;👏🌍💕;1600407285
CFQBNRepNpK;17853466379252082;Good for them;1600373925
CFQBNRepNpK;17947943614375044;❤️❤️❤️❤️❤️❤️👍🏻👍🏻👍🏻👍🏻;1600373978
CFQBNRepNpK;17941985854381429;💙;1600374047
CFQBNRepNpK;17899203046569894;@patagonia I love the message of climate activism but @Patagonia needs to be consistent and stop animal cruelty revealed by @peta;1600374054
CFQBNRepNpK;18126410170120428;👏🏼👏🏼👏🏼👏🏼;1600374114
CFQBNRepNpK;17889492715631998;@investwith_alexlivingston could u repeat that grammatically correctly?;1600374160
CFQBNRepNpK;18045576826266983;Shut up and take my money!;1600374271
CFQBNRepNpK;17937150469401192;Proud of them!;1600374482
CFQBNRepNpK;17867484214997019;The print applies to senators too.;1600374574
CFQBNRepNpK;17914456300481831;👏👏;1600374797
CFQBNRepNpK;17978251456312980;W;1600374917
CFQBNRepNpK;17909444623485405;@graceflowersyoga ! 😃;1600375124
CFQBNRepNpK;17910359047496885;❤️;1600375254
CFQBNRepNpK;17885667205721288;Edgy and controversial 🤣;1600375265
CFQBNRepNpK;17887212361706859;@metamorphosage it’s real!;1600375287
CFQBNRepNpK;17871923869949312;We need to purchase more of this brand! ✨;1600375297
CFQBNRepNpK;17867795996020756;I could not love this any more if I tried!! 🥰;1600375639
CFQBNRepNpK;17895393181598677;🙌🏾🙌🏾🙌🏾;1600375690
CFQBNRepNpK;17871865744948720;👏🏻👏🏻👏🏻;1600376088
CFQBNRepNpK;18146910928073966;👏👏👏👏🙌❤️❤️❤️;1600376313
CFQBNRepNpK;17859286322160171;Yes!!!!;1600376365
CFQBNRepNpK;17891033728653761;💙💙💙💙🇺🇸🇺🇸🇺🇸;1600376494
CFQBNRepNpK;18118896940193010;@levi_hildebrand 👀;1600376521
CFQBNRepNpK;17908386100503677;🙌🏽🙌🏽🙌🏽;1600376896
CFQBNRepNpK;17918848597444889;this applies to all politicians;1600376929
CFQBNRepNpK;18037115920279551;true statement!!! 👏🏽✌🏽;1600377147
CFQBNRepNpK;17853881555230590;Hahahah this is great!🔥;1600377183
CFQBNRepNpK;17857368062189259;I will not longer make fun of your hat @b.m.klein;1600377320
CFQBNRepNpK;17853601004260967;@Afrobatalarians 🔥AfroCuban Rhythms & Latin Jazz;1600377813
CFQBNRepNpK;17893425643621938;Great👏👏👏👌;1600378200
CFQBNRepNpK;17977015234315281;Where do I buy?;1600378256
CFQBNRepNpK;17866402091040975;They’re all assholes. But we have to decide which one is the lesser of two evils;1600378502
CFQBNRepNpK;17881193461747482;@lindsayberbs no* longer;1600378591
CFQBNRepNpK;17875684240879674;Cool, but they still sell dead animals skin;1600378626
CFQBNRepNpK;17905099915517642;@stijnhemels top bedrijfje dit;1600378726
CFQBNRepNpK;17899069210571404;Well, so well said. Sorry about the two wells. Love this. ❤️🇨🇦❤️;1600378960
CFQBNRepNpK;17887262812706777;Where in Canada can I buy one?;1600379045
CFQBNRepNpK;17882059279780638;Innovative and direct. The message is loud and clear. Anybody, no matter how big or small if disregards climate change should be thrown out of the arena. #standbyyou #climatechangeisreal #climateemergency;1600379287
CFQBNRepNpK;17914316491465950;Thank you!!;1600379636
CFQBNRepNpK;17849971961320842;👏🏻👏🏻👏🏻;1600380091
CFQBNRepNpK;17851181882279122;I am now going to buy their stuff;1600380264
CFQBNRepNpK;17887275010691210;👏🏼👏🏼👏🏼;1600381630
CFQBNRepNpK;17871382732913301;Help Amazônia ..Help PANTANAL...Help BRASIL...#defundbolsonaro;1600381641
CFQBNRepNpK;18064722769243643;❤️❤️❤️❤️❤️❤️❤️;1600381667
CFQBNRepNpK;18163025116017662;@jaap_goris prachtig;1600381696
CFQBNRepNpK;17941840855388143;@patagoniainnsbruck gibt's des auch bei euch bald :)?;1600382045
CFQBNRepNpK;18029401429302824;@sophiemarx;1600382772
CFQBNRepNpK;17855746580200297;@stellaraisin Amazing;1600382863
CFQBNRepNpK;17855772491201046;❤️❤️❤️❤️❤️;1600384695
CFQBNRepNpK;18065988199246028;🙌🙌🙌🙌;1600384993
CFQBNRepNpK;18131090194118195;Love it 💙;1600372961
CFQBNRepNpK;18162002245030364;@columbia1938;1600372975
CFQBNRepNpK;17864913587074980;Amazing 🙌🏻;1600373193
CFQBNRepNpK;17875855798882668;noice👍;1600373214
CFQBNRepNpK;17851422677276071;@ananavarrofl it’s true!!!;1600373492
CFQBNRepNpK;17878285873818416;Love this :);1600373879
CFQBNRepNpK;17869163266989072;Trash trump !;1600373905
CFLTFdzgtmm;17932458856415173;Awesome;1600214798
CFLTFdzgtmm;17873826496893030;@fionajanecole this is so cool!!;1600214820
CFLTFdzgtmm;18163630114056626;@badboipipi @bandulu;1600214824
CFLTFdzgtmm;17866188182054664;@baysher yes!! All my fabric scraps from school went to them!;1600215581
CFLTFdzgtmm;17911266934491358;Thank you for sharing;1600217104
CFLTFdzgtmm;18078522577210781;Yess! Source of the waste❤️;1600217580
CFLTFdzgtmm;17860340621134697;@fionajanecole wow!!! I love;1600217649
CFLTFdzgtmm;17853219527264503;👏👏👏👏 great work.;1600217853
CFLTFdzgtmm;17870937784934735;This is awesome and a great start.;1600222816
CFLTFdzgtmm;18036122095274658;How docthey generate profit?;1600228350
CFLTFdzgtmm;17896250284602331;So grateful for the initiative 🙂;1600228763
CFLTFdzgtmm;17842110692392179;Fantastic 👏👏I would like to work there too🤞🤞;1600228894
CFLTFdzgtmm;17917873324463071;That’s really fantastic;1600229232
CFLTFdzgtmm;18146819128075782;Do you sell fabric to the public or other businesses.  I know a bunch of people who make quilts and masks for the needy.;1600230624
CFLTFdzgtmm;17889270361645968;Fascinating!;1600236014
CFLTFdzgtmm;17900752957546083;👍;1600236510
CFLTFdzgtmm;17851393889270772;Brilliant ❤️👍;1600273004
CFLTFdzgtmm;17922830944438564;💚👏🏻;1600296300
CFLTFdzgtmm;17887525867711747;@randi.ralph;1600309927
CFLTFdzgtmm;18161636074060334;@i_a_m_aureen Wow!! That’s awesome 🤩 thanks for sharing!!;1600312239
CFLTFdzgtmm;18049118701258293;@mialindbergs detta hade varit roligt att jobba med. Men vi har väl väldigt få kläd/möbelvarumärken som producerar i sverige?;1600354152
CFLTFdzgtmm;17856735035168675;@anna_kallin_heyden_risberg Kan knappt komma på någon 🤔;1600355136
CFLTFdzgtmm;17891086438648771;Amazing;1600364101
CFLTFdzgtmm;18078649684212652;Great but let's all work on reducing the amount we buy. Stop fast fashion. 🌍🌍🌍;1600374476
CFLTFdzgtmm;18125599321124808;Inspirational 🤩;1600374479
CFLTFdzgtmm;18051600706254565;This is amazing!;1600405636
CFLTFdzgtmm;18146168137074324;👏👏👏👏💙🙌;1600442568
CFLTFdzgtmm;17859494870158730;Awesome! 👌 💞 🌎;1600457876
CFLTFdzgtmm;17883963376763811;This should be the future of fashion!!! But few people....believe in it! Unfortunatly...;1602776750
CEkIxNBFWWU;17940418426387565;@richellegribble @janna_avner;1599281820
CEkIxNBFWWU;17888280106661868;@nora_germain 🙏🏼🙏🏼🙏🏼💯💯💯💯;1599282324
CEkIxNBFWWU;17884788664701532;@stephanncook;1599288353
CEkIxNBFWWU;18133395214098482;Also great for absorbing Liberal tears;1599300913
CEkIxNBFWWU;17867749609966842;Guess what you’re getting for Christmas @thisishassan;1599313454
CEkIxNBFWWU;17965432876326537;But hope it become more presentable with time👍🙏👌!!!!;1599321931
CEkIxNBFWWU;17886132160707994;@son.chop;1599327168
CEkIxNBFWWU;17876693533842504;"No it is not the fabric industry alone - too many flying planes private & commercial ,  too much plastic made consumer  stuff . Let these lessen before inventing something new in the name of ""climate"" again";1599347807
CEkIxNBFWWU;17906098627516874;Yayyyy;1599349162
CEkIxNBFWWU;17940661225390714;Quite interesting if used in textiles or even just furniture;1599361488
CEkIxNBFWWU;17869932274911947;The future is sustainable;1599371563
CEkIxNBFWWU;17853266207201152;About time, companies like jaguar have been using recycled aerospace aluminum in their cars for over a decade;1599371587
CEkIxNBFWWU;17859422234104593;@maaaroni;1599376099
CEkIxNBFWWU;17948857345370487;@charlottoh jaaa🤩;1599376277
CEkIxNBFWWU;17940268264391479;@sophiesymescraftartist interesting!;1599388174
CEkIxNBFWWU;17889620182629744;Side effects: you stink;1599405442
CEkIxNBFWWU;17899706368542441;I want 100 of them thank you very much;1599406773
CEkIxNBFWWU;17871808228909503;I WANT THISS;1599413188
CEkIxNBFWWU;17895746326591801;@pippyx ooh that is interesting! Such a great idea!;1599415255
CEkIxNBFWWU;17918877058454350;🙌🙌🙌;1599422409
CEkIxNBFWWU;17852249768259884;@kyleefree;1599424422
CEkIxNBFWWU;17862553079082017;@natabaazova;1599448209
CEkIxNBFWWU;18161721769012752;@gordon7205;1599455273
CEkIxNBFWWU;17923474369442730;I’ll take your entire stock!;1599470088
CEkIxNBFWWU;17875660438866879;How do you clean it, I wonder?;1599486273
CEkIxNBFWWU;17843215502368505;😂;1599490340
CEkIxNBFWWU;17895041446580308;incredible!!;1599492194
CEkIxNBFWWU;18044049316266542;But if it biodegrades... then it releases the carbon....;1599493158
CEkIxNBFWWU;17844468467342219;Algae is king for apparel and footwear;1599501996
CEkIxNBFWWU;17843284070363078;@nil.despo;1599519009
CEkIxNBFWWU;17888434561662470;@olaniy.i 🤯🤯;1599519928
CEkIxNBFWWU;18146980162079100;🤩🤩🤩 WOW love this idea;1599528767
CEkIxNBFWWU;18133579687111191;@chaicat1109 wow😯;1599546957
CEkIxNBFWWU;17861721590106138;@imapriltam interesting!;1599547288
CEkIxNBFWWU;17855249057181391;@annathalcs 😮;1599551964
CEkIxNBFWWU;17897971783573727;Hold on but where does the clothing go after  it has done its job? Would it pollute?;1599559159
CEkIxNBFWWU;18161309980000067;It doesn't drip so don't care lol;1599568396
CEkIxNBFWWU;17976357871315448;@manthan_singhvi you’ll have a closet full of these;1599574387
CEkIxNBFWWU;18069654142231472;@katooraemdonck stel je voor;1599595348
CEkIxNBFWWU;17960059840344936;Sounds healthy;1599596461
CEkIxNBFWWU;18132289600110081;@silkehuybrecht wtf das fkn cool;1599598978
CEkIxNBFWWU;18132513712104199;@_camyounot I was ahead of my time 🌱;1599614917
CEkIxNBFWWU;17878159396812864;@machaelamakes truly;1599615002
CEkIxNBFWWU;17888645620633160;@lynmahe;1599617653
CEkIxNBFWWU;18161909827048735;@emma.ashwin we need to act fast the market has already been penetrated;1599644481
CEkIxNBFWWU;17901875308532336;@natalie_bents;1599665796
CEkIxNBFWWU;17857110050180444;@fabienne_fng for your idea 👌;1599669639
CEkIxNBFWWU;17908722706484332;Are there any opaque options?!;1599714538
CEkIxNBFWWU;17854186325269364;AMAZING 🌿🌍;1600874929
CEkIxNBFWWU;18101584459245553;🙌❤️🙌;1618293895
CEkIxNBFWWU;17897606488567940;😍;1598991060
CEkIxNBFWWU;17852323460231224;You guys are the biggest frauds America has ever know. You should be considered fictional documentaries. Everything you guys report is fake or fabricated, but we all know you have to protect your 🍕🌭🍕🌭🍕;1598994163
CEkIxNBFWWU;17851252547274751;@manillema;1598999065
CEkIxNBFWWU;17869501792950729;"Makes me want to go back into the fashion industry!
Bravo";1599002939
CEkIxNBFWWU;17878222261780182;@crystalcascio you can get crunchier;1599003323
CEkIxNBFWWU;17877373096829056;@stef_vandyke;1599004548
CEkIxNBFWWU;17882782939725752;@alrondrummard soooo u put the carbon into the water? Lol their living cells according to this, not a some mesh filter 🤦‍♂️;1599005288
CEkIxNBFWWU;17915165575465506;@xdeguz mmmmm greasy moss clothes squelchy yeast infections for days🤣;1599005403
CEkIxNBFWWU;17848733864295517;@alrondrummard 💯 lol;1599005692
CEkIxNBFWWU;17858923841132813;@xdeguz they really should invent these big green bushy things ya put in the ground that filters the air 🤷‍♂️ but I am a dreamer..😂🤣;1599005930
CEkIxNBFWWU;17852842643199897;@savethereef @karmagawa;1599006900
CEkIxNBFWWU;18144791368079574;@crystalcascio nameste;1599007087
CEkIxNBFWWU;17849771789274601;🤔;1599007796
CEkIxNBFWWU;17846986511332006;@lily_peiling_liu that's crazy;1599009215
CEkIxNBFWWU;17886932119676428;@millennial_scientistliv;1599009628
CEkIxNBFWWU;17891478043621468;Sign me up;1599018730
CEkIxNBFWWU;18160318642018019;WOW;1599024620
CEkIxNBFWWU;18159211183048878;Perfect 🤗🌱 we need to be smart😍;1599031804
CEkIxNBFWWU;17851748432268748;@joellebotha;1599035316
CEkIxNBFWWU;17906098318496461;@dane_like_olay I need one of these fits;1599037952
CEkIxNBFWWU;17901183673537295;@aashu_98 is this possible ?;1599047011
CEkIxNBFWWU;17849825963272458;@silvia.exposito;1599049314
CEkIxNBFWWU;18049880035249806;Ok si this si awesome 🌎 thanks for sharing 🔥🌱;1599050741
CEkIxNBFWWU;17842687526363117;Cool;1599053806
CEkIxNBFWWU;17867849311957293;Fabulous!;1599058845
CEkIxNBFWWU;17863591046059270;@lord_dhrav_crawley It is technologically possible and a great concept. But I don't know how feasible or wearable it is.;1599064038
CEkIxNBFWWU;17880397540773873;@aashu_98 it seems pretty cool;1599064114
CEkIxNBFWWU;17901193351548255;@giovanni.cantor 😮😮😮;1599064870
CEkIxNBFWWU;17901279880530988;@grace_carroll_;1599068858
CEkIxNBFWWU;17857875506155503;Sad how no one mentioned the designer in the caption :);1599069707
CEkIxNBFWWU;18100624213175164;No;1599112833
CEkIxNBFWWU;18107299750165923;How will the algae be used?;1599125169
CEkIxNBFWWU;17877774850836709;@user93975576;1599125744
CEkIxNBFWWU;17857622984156446;@ronirose_;1599155459
CEkIxNBFWWU;17880693022775916;Ah excellent, I can look like a dirty beekeeper.;1599161837
CEkIxNBFWWU;18008883148291358;@leathartwendy lol, you don’t know what the word controversial means do you?;1599161944
CEkIxNBFWWU;17880578719787244;will it absorb my fart;1599164620
CEkIxNBFWWU;17901326362542219;Is this going to cost 10K to buy though. Because sign me up if it’s affordable-l;1599172946
CEkIxNBFWWU;17901732523527694;🙄😂☠️;1599179443
CEkIxNBFWWU;17909849464481027;Please follow @finditall.blog for riveting and engrossing drama, movie, book reviews and more;1599191332
CEkIxNBFWWU;17885377846723034;That’s cool but you’ll....be...wearing..the pollution. Plus it’s like if breathing it and just living causes cancer what will wearing it do? Your children might grow a 3rd head.;1599197149
CEkIxNBFWWU;17852414627223464;Living cell? How the fuck those cells still live?;1599211082
CEkIxNBFWWU;17885340145725311;It's a very creative idea, but how much energy does producing such fabric require? If it is too much, then there's really no point in making it, as pollution that occurs as a result of making that energy will erase all the positive effect of such clothing. Also, will it be cheap enough to produce so that it can be sold at an affordable price for enough people to buy it to make a significant change?;1599222088
CEkIxNBFWWU;18100937893175202;@aho.kovi amen;1599225208
CEkIxNBFWWU;17854518308187640;@aho.kovi errr... Have you seen the data? China's emissions are twice as much as USA, India's half as much as USA. In per capita numbers, that translates to USA being twice as much as China and 4 times that of India. Apart from that, emissions from the developing world occur for producing items that are consumed in the developed world. If you were to calculate emissions based on consumption, an American is responsible for 22 ton of CO2 per year, a Chinese for 6, and an Indian for 2.2. Stop blaming the developing world.;1599225353
CEkIxNBFWWU;17899554994535503;Wait aaa minute😂😂... What are the making process of this material??🤔😅;1599227570
CEkIxNBFWWU;17907937711485181;@aho.kovi if enough people did it it would make a difference🤡;1599232129
CEkIxNBFWWU;17897512669574075;@lopocarvalho;1599241422
CEkIxNBFWWU;18023588107305005;Algae makes my skin itch I will pass;1599242105
CEkIxNBFWWU;17872587661882507;This is incredible. I saw a post the other day about a mural with paint which purifies the air around it as well. The work of 700+ trees! Love this!!!;1599261242
CEkIxNBFWWU;17856785459138244;Wowww;1598939516
CEkIxNBFWWU;17850331013288531;Wow 😍;1598939546
CEkIxNBFWWU;18107575474160257;@shristidhara you the next gen designer😂;1598939780
CEkIxNBFWWU;18159838975042964;That’s cool 😍;1598940140
CEkIxNBFWWU;17875612204827807;👏🏻👏🏻👏🏻👏🏻;1598940518
CEkIxNBFWWU;17869960939947905;@danijela_lifecoach Super 😊😊😊✨;1598941820
CEkIxNBFWWU;18130102450118037;😲;1598942038
CEkIxNBFWWU;17861870072087255;Love that!;1598942306
CEkIxNBFWWU;17864515298055916;🔥;1598943467
CEkIxNBFWWU;17861712179084381;@elepariente y yo por ahí absorbiendo dióxido de carbono jaja me encanta;1598944660
CEkIxNBFWWU;17867697787963446;😍😍;1598946213
CEkIxNBFWWU;17884472137730255;👏👏👏;1598947162
CEkIxNBFWWU;17867321425997751;WOW 😍👌🏻;1598947621
CEkIxNBFWWU;17977491877308376;Can they look good too?;1598948038
CEkIxNBFWWU;17955463834356148;omg look at this @s.s_981  not aint this cool;1598948040
CEkIxNBFWWU;17859684092123632;now*;1598948081
CEkIxNBFWWU;17854964660196056;😍;1598948488
CEkIxNBFWWU;18120256696141977;@gabrielumana1 queeee es esto tan increíble 😱😍;1598949259
CEkIxNBFWWU;17874972499875551;@dillon.newman8;1598949653
CEkIxNBFWWU;17865969110015097;But you'll be very soggy;1598950233
CEkIxNBFWWU;17884112995718632;So amazing;1598950378
CEkIxNBFWWU;17842545038356495;@shannongannon wow;1598952920
CEkIxNBFWWU;17886533023720437;One shirt is gonna be like $1000;1598953521
CEkIxNBFWWU;17906680423504342;😍😍😍😍;1598956731
CEkIxNBFWWU;17859804326120990;No Fkn wayyyyyyyy 🙌;1598958367
CEkIxNBFWWU;17855103737191942;@laura19mu make it into everything right!! 🙌👏;1598958405
CEkIxNBFWWU;17879501608754780;@_courtsewell__ so the clothes I wear everyday covered in algae are now called “biogarments.” 👌🏼;1598959235
CEkIxNBFWWU;17900302447559391;How is the algae still alive?;1598959839
CEkIxNBFWWU;18081727471203580;@trisha_shukla15 this is pretty cool  man, i just hope the newer versions gave better appearance haha;1598961649
CEkIxNBFWWU;17868609958977536;@bucbucbecca @bernicetomov @giannilagrassa @runningscaredart  @kanlulu5 @jayde.jpg 😯😗;1598961865
CEkIxNBFWWU;17875882489852214;Incredible! 💙;1598961938
CEkIxNBFWWU;17848909898315273;So exciting! 🐬👍;1598963250
CEkIxNBFWWU;18118029250087080;Biofabrication. L’unic futur possible. @jbesteiro3;1598966157
CEkIxNBFWWU;17873941483865701;@ichbincarla amazing;1598966172
CEkIxNBFWWU;17893766851590805;Coool;1598970555
CEkIxNBFWWU;18124704463121386;@aho.kovi I agree with you.;1598972113
CEkIxNBFWWU;17868792718965265;Awesome!!!!;1598974171
CEkIxNBFWWU;17877859315799677;Bravo. This is such an innovation.;1598974943
CEkIxNBFWWU;17842203038374373;@itskeely_ 😱😱;1598975558
CEkIxNBFWWU;17850416906299041;@laura19mu Flags, curtains, the possibilities are endless. If major companies start using this maybe some others will catch on and it will help a little bit more too!!;1598976750
CEkIxNBFWWU;17881831987743919;@lily_peiling_liu WOWWWW;1598980178
CEkIxNBFWWU;17874030373882653;@gretathunberg  this could be a good gift for you ☺;1598980307
CEkIxNBFWWU;17859572852096801;😍👌🏽;1598980771
CEkIxNBFWWU;18121102663187446;Interesting;1598981091
CEkIxNBFWWU;17895669265572153;That design is ugly af tho;1598981598
CEkIxNBFWWU;17955607018354678;Ok amazing 😍;1598981827
CEkIxNBFWWU;17901052579547524;@aho.kovi I mean people who wear Gucci think it makes them rich even if they have to make payments on their purchase so what’s the difference ... oh yea this has purpose;1598983553
CEkIxNBFWWU;17893135978608706;@aho.kovi it's definitely a positive step forward. 1)you can't claim hypocrisy, that is a hypothetical, generalization, and whataboutism. I for one would definitely wear this and I travel by public if long distance or on my electric scooter for shorter distances. 2) this opens up the possibility of other things made this way. Curtains, table clothes, blankets, etc. It shows innovation and opens up a world of possibilities.;1598983606
CEkIxNBFWWU;17887012810678850;🙌🏼🙌🏼🙌🏼;1598987766
CEkIxNBFWWU;18146631295072082;@mslidiaalvarez;1598989796
CEkIxNBFWWU;17969206450324680;👏👏👏👏;1598924712
CEkIxNBFWWU;17868093697987183;This is incredible 🙌🏽 👏🏽;1598924801
CEkIxNBFWWU;18162353089061509;💖;1598924941
CEkIxNBFWWU;17889271732653306;How does it smell though?;1598925399
CEkIxNBFWWU;17858404220143142;❤️;1598926035
CEkIxNBFWWU;18082595059201713;@julesnoguera omg. I would so wear this!;1598926956
CEkIxNBFWWU;17958016933350058;BECOME THE TREES!!;1598927055
CEkIxNBFWWU;17878642972769074;Miami's beautiful Biscayne Bay is now over the tipping point from excessive pollution & climate change. Our beautiful clear water converted to a green/ brown foaming algae ecosystem. In a nasty algae ecosystem, our real estate & tourism sectors will collapse, but maybe we'll have be able to sell fashion algae?;1598927267
CEkIxNBFWWU;17960132209343675;WANT!!!!!!!! 💚💚💚💚;1598927373
CEkIxNBFWWU;17869488568936791;@galacticjazz;1598927430
CEkIxNBFWWU;17855024477176954;@queennlizzyyy;1598927441
CEkIxNBFWWU;17860845548105777;@210jasmine;1598927450
CEkIxNBFWWU;17906201758512743;Why not find ways to produce less carbon... such as producing less clothing. Making fabrics out of recycled plastic ....;1598927507
CEkIxNBFWWU;17845832828324080;@zoemoskwa;1598927701
CEkIxNBFWWU;17965372624333254;@julie_thea 😁;1598927937
